,city,lat,lng,region_clusters
3372,Azay-sur-Cher,47.3492,0.8461,10
3373,Marsilly,46.2303,-1.1381,10
3374,Pleuven,47.9061,-4.0433,5
3375,Le Grand-Lemps,45.3983,5.4197,8
3376,La Gaubretière,46.9433,-1.0647,10
3377,Pouillon,43.6044,-0.9964,9
3378,Woustviller,49.0758,7.0097,3
3379,Pers-Jussy,46.1072,6.2672,8
3380,Sennecey-le-Grand,46.6425,4.8703,8
3381,Vonnas,46.2192,4.9908,8
3382,Montesquieu-Volvestre,43.2078,1.2297,6
3383,Bruyères,48.2083,6.7186,3
3384,Modane,45.2014,6.6733,8
3385,Neuvecelle,46.395,6.6125,8
3386,Valmont,49.085,6.6992,3
3387,Custines,48.7919,6.1425,3
3388,Ottange,49.4422,6.0183,3
3389,Sainte-Mère-Église,49.4089,-1.3178,4
3390,Pompignac,44.8511,-0.4369,9
3391,Ouroux-sur-Saône,46.7219,4.9542,8
3392,Soues,43.205,0.0992,9
3393,Ambès,45.0106,-0.5319,9
3394,Corné,47.4706,-0.3497,10
3395,Saint-Brice-en-Coglès,48.4106,-1.3669,4
3396,Thurins,45.6817,4.6408,8
3397,Nontron,45.5294,0.6617,9
3398,Rouelles,49.5208,0.1608,4
3399,Montberon,43.7156,1.4803,6
3400,Belleville-sur-Meuse,49.1764,5.3803,3
3401,Lezennes,50.6144,3.1133,1
3402,Gasny,49.0922,1.6042,7
3403,Montjean-sur-Loire,47.3883,-0.8611,10
3404,Chasseneuil-sur-Bonnieure,45.8239,0.45,10
3405,Béthisy-Saint-Pierre,49.3011,2.8031,7
3406,Le Tignet,43.6292,6.8436,0
3407,Louannec,48.7939,-3.4106,5
3408,Saint-Quentin-la-Poterie,44.0453,4.4411,11
3409,Guécélard,47.8758,0.1294,4
3410,Forcalqueiret,43.3364,6.0806,0
3411,Gargas,43.9019,5.3586,11
3412,Château-Thébaud,47.125,-1.4197,10
3413,Senonches,48.5614,1.0306,4
3414,Saint-Quay-Portrieux,48.6519,-2.8311,5
3415,Saint-Martin-du-Var,43.8222,7.1922,0
3416,Saint-Vrain,48.5414,2.3347,7
3417,Méréville,48.315,2.0864,7
3418,Rostrenen,48.2364,-3.3169,5
3419,Puttelange-aux-Lacs,49.0525,6.9308,3
3420,Paimbœuf,47.2875,-2.0317,5
3421,Montagny,45.6281,4.7478,8
3422,Saint-Hilaire-Saint-Mesmin,47.8656,1.835,7
3423,Teloché,47.8878,0.2708,4
3424,Montmorot,46.6761,5.5297,8
3425,Chorges,44.5456,6.2764,0
3426,Fontaines-Saint-Martin,45.8442,4.8531,8
3427,Cessieu,45.5667,5.3767,8
3428,Metz,45.9406,6.1064,8
3429,Cany-Barville,49.7881,0.6386,4
3430,Courcelles-Chaussy,49.1092,6.405,3
3431,Gevrey-Chambertin,47.2267,4.9678,8
3432,Trémentines,47.1222,-0.7864,10
3433,Camors,47.8478,-3.0008,5
3434,Agnetz,49.3822,2.3842,7
3435,Sérent,47.8231,-2.5058,5
3436,Quarouble,50.3889,3.6231,1
3437,Bernin,45.2683,5.865,8
3438,Saint-Germain-au-Mont-d’Or,45.8817,4.8019,8
3439,Megève,45.8569,6.6175,8
3440,Coutiches,50.4553,3.2033,1
3441,Dompierre-sur-Besbre,46.5222,3.6811,2
3442,Crêches-sur-Saône,46.2467,4.7864,8
3443,Joinville,48.4425,5.1381,3
3444,Villevêque,47.5608,-0.4233,10
3445,Saint-Geniès-de-Malgoirès,43.9456,4.2167,11
3446,Saint-Venant,50.6222,2.5444,1
3447,Briollay,47.5642,-0.5083,10
3448,Vitry-sur-Orne,49.2656,6.1089,3
3449,Besse-sur-Issole,43.3486,6.1764,0
3450,Saint-Denis-de l’Hôtel,47.8736,2.13,7
3451,Saint-Laurent-des-Arbres,44.0547,4.6997,11
3452,Fère-en-Tardenois,49.1994,3.5175,1
3453,Erbray,47.6558,-1.3178,10
3454,Gilly-sur-Isère,45.6597,6.3494,8
3455,Ploubazlanec,48.8006,-3.0336,5
3456,Tarascon-sur-Ariège,42.8475,1.6061,6
3457,Thise,47.2822,6.0753,3
3458,Morainvilliers,48.9286,1.9369,7
3459,Gimont,43.6264,0.8767,6
3460,Sancoins,46.8319,2.9189,2
3461,Soubise,45.9253,-1.0089,10
3462,Le Landreau,47.205,-1.3056,10
3463,La Turbie,43.7456,7.4008,0
3464,Chomérac,44.7086,4.6614,11
3465,Culoz,45.8486,5.7817,8
3466,La Bernerie-en-Retz,47.0814,-2.0375,10
3467,Rinxent,50.805,1.7381,1
3468,Bérat,43.3778,1.1758,6
3469,Rouans,47.1853,-1.8597,10
3470,Bias,44.4161,0.6692,9
3471,Cruas,44.6569,4.7631,11
3472,Rion-des-Landes,43.9258,-0.9203,9
3473,Saint-Ciers-sur-Gironde,45.2908,-0.6103,9
3474,La Roche-Chalais,45.1517,0.0089,9
3475,Thézan-lès-Béziers,43.4217,3.1697,6
3476,Quincampoix,49.5244,1.1844,7
3477,Saint-Brès,43.6675,4.0292,11
3478,Fargues-Saint-Hilaire,44.8233,-0.4453,9
3479,Tresserve,45.6733,5.8992,8
3480,Sainte-Croix-en-Plaine,48.0086,7.3847,3
3481,Le Molay-Littry,49.2425,-0.8731,4
3482,Allonnes,47.2931,0.0233,10
3483,Avensan,45.0347,-0.7578,9
3484,Rosières-en-Santerre,49.8142,2.7028,1
3485,Galgon,44.9911,-0.2725,9
3486,Pulversheim,47.8369,7.3056,3
3487,Willems,50.6319,3.2383,1
3488,Yenne,45.7042,5.7589,8
3489,Thiant,50.3056,3.4483,1
3490,Giromagny,47.7422,6.8256,3
3491,Plancoët,48.5231,-2.2342,5
3492,Chéreng,50.6111,3.2047,1
3493,Grandvillars,47.5389,6.9731,3
3494,Bar-sur-Seine,48.1142,4.3758,7
3495,Breuillet,45.6928,-1.0517,10
3496,Vernet,43.4328,1.4317,6
3497,Commelle,45.9942,4.0661,8
3498,Ailly-sur-Somme,49.9267,2.1939,1
3499,Maisdon-sur-Sèvre,47.0972,-1.385,10
3500,Corcoué-sur-Logne,46.9656,-1.5769,10
3501,Latour-Bas-Elne,42.6061,3.0025,6
3502,Cosnac,45.1342,1.5856,2
3503,Les Houches,45.89,6.7986,8
3504,Barjols,43.5581,6.0075,0
3505,Dangé-Saint-Romain,46.9364,0.6058,10
3506,Saint-Léger-sous-Cholet,47.0931,-0.9097,10
3507,Boutigny-sur-Essonnes,48.4358,2.3775,7
3508,Puisserguier,43.3678,3.0408,6
3509,Sallèles-d’Aude,43.2592,2.9458,6
3510,Villeneuve-de-Berg,44.5569,4.5022,11
3511,Crossac,47.4114,-2.1683,5
3512,Saint-Germain-sur-Moine,47.1178,-1.1228,10
3513,Gandrange,49.2714,6.125,3
3514,Velleron,43.9575,5.0294,11
3515,Bury,49.3139,2.3433,7
3516,Blaye-les-Mines,44.0336,2.1586,6
3517,Précigné,47.7661,-0.3242,10
3518,Montlignon,49.0097,2.2836,7
3519,Saint-Jacques-sur-Darnétal,49.4403,1.2031,7
3520,Saint-Pierre-de-Plesguen,48.4472,-1.9133,5
3521,Rouillac,45.7756,-0.0633,10
3522,Retournac,45.2039,4.0333,11
3523,Lorris,47.8892,2.5131,7
3524,Salomé,50.5319,2.8428,1
3525,Plozévet,47.9867,-4.4253,5
3526,Charmes-sur-Rhône,44.8636,4.8353,11
3527,Iteuil,46.4886,0.3117,10
3528,Pommeuse,48.8158,3.0158,7
3529,Beauzac,45.2592,4.0986,11
3530,Saint-Jean-de-Liversay,46.2689,-0.8744,10
3531,Fresnoy-le-Grand,49.9475,3.4172,1
3532,Feucherolles,48.8731,1.9731,7
3533,Quessy,49.6711,3.3013,1
3534,Mauléon-Licharre,43.2242,-0.8869,9
3535,Sainte-Anne-sur-Brivet,47.4597,-2.0033,5
3536,Saint-Nazaire-les-Eymes,45.2494,5.8533,8
3537,Montfort-le-Gesnois,48.0483,0.4183,4
3538,Seiches-sur-le-Loir,47.5728,-0.3561,10
3539,Château-Landon,48.1492,2.7006,7
3540,Pont-d’Ain,46.0483,5.3364,8
3541,Port-sur-Saône,47.6883,6.0444,3
3542,Fontanil-Cornillon,45.2556,5.6653,8
3543,Solaize,45.6397,4.8403,8
3544,Montfort-l’Amaury,48.7772,1.8092,7
3545,Pleudihen-sur-Rance,48.5108,-1.9519,5
3546,Ploemel,47.6506,-3.0722,5
3547,Le Plan-de-la-Tour,43.3406,6.5464,0
3548,Saint-André-de-la-Marche,47.1,-0.995,10
3549,Médis,45.6425,-0.9661,10
3550,Blangy-sur-Bresle,49.9319,1.6286,7
3551,L’Isle-sur-le-Doubs,47.4478,6.5861,3
3552,Levroux,46.9769,1.6128,2
3553,Vivier-au-Court,49.7347,4.8308,1
3554,Bourg-Argental,45.2964,4.56,8
3555,Pontacq,43.1856,-0.1144,9
3556,Sainte-Hermine,46.5561,-1.0556,10
3557,Montmeyran,44.8331,4.975,11
3558,Montbazin,43.5158,3.6961,11
3559,Boisseuil,45.77,1.3314,2
3560,Drocourt,50.3911,2.9267,1
3561,La Tranche-sur-Mer,46.3444,-1.4389,10
3562,Merdrignac,48.1925,-2.4144,5
3563,Dormans,49.0764,3.6394,1
3564,Saint-Didier-sur-Chalaronne,46.1775,4.8178,8
3565,Connerré,48.0608,0.4953,4
3566,Camblanes,44.765,-0.4875,9
3567,Champcevinel,45.2147,0.7264,9
3568,Fresnay-sur-Sarthe,48.2817,0.0211,4
3569,Aniane,43.6853,3.5858,11
3570,Le Cheylard,44.9053,4.4222,11
3571,Taulé,48.6036,-3.9003,5
3572,Crouy,49.4025,3.36,1
3573,Albigny-sur-Saône,45.8653,4.8319,8
3574,La Rochefoucauld,45.7406,0.3861,9
3575,Panissières,45.7914,4.3425,8
3576,Port-Saint-Père,47.1331,-1.7483,10
3577,Cintegabelle,43.3128,1.5306,6
3578,Villiers-Saint-Frédéric,48.8208,1.89,7
3579,Abrest,46.0986,3.4447,2
3580,Coufouleux,43.8178,1.7308,6
3581,Rédené,47.86,-3.4614,5
3582,Allouagne,50.5306,2.5081,1
3583,Noé,43.3539,1.2744,6
3584,Balbigny,45.8181,4.1872,8
3585,Argelès-Gazost,43.0025,-0.0986,9
3586,Mouchamps,46.7806,-1.0631,10
3587,Saint-Lyé,48.3636,4.0014,7
3588,Ibos,43.2331,0.0017,9
3589,Pont-à-Marcq,50.5217,3.1161,1
3590,Nesmy,46.5917,-1.4008,10
3591,Le Bar-sur-Loup,43.7014,6.9889,0
3592,Hambach,49.0608,7.0364,3
3593,Pringy,48.5211,2.5567,7
3594,Broons,48.3172,-2.2608,5
3595,Saint-Géréon,47.3692,-1.1983,10
3596,Orgon,43.7914,5.0389,11
3597,Chauvé,47.1511,-1.9861,10
3598,Signes,43.2914,5.8628,0
3599,Manom,49.3703,6.1881,3
3600,Saint-Genest-Malifaux,45.34,4.4197,8
3601,Saint-Siméon-de-Bressieux,45.3283,5.2617,8
3602,Saint-Pierre d’Allevard,45.3747,6.0481,8
3603,Torcy,46.7836,4.4356,8
3604,Saint-Priest-Taurion,45.8867,1.4,2
3605,Langogne,44.7267,3.855,11
3606,Plouagat,48.5367,-2.9989,5
3607,Bozouls,44.4706,2.7206,6
3608,Bordes,43.2358,-0.2819,9
3609,Faremoutiers,48.8003,2.9961,7
3610,Spay,47.9233,0.1508,4
3611,Chavanay,45.4147,4.7311,8
3612,Éleu-dit-Leauwette,50.4208,2.8111,1
3613,Grandvilliers,49.6661,1.9406,7
3614,Duttlenheim,48.5247,7.5656,3
3615,Aoste,45.5883,5.6089,8
3616,Saint-Lambert-la-Potherie,47.4836,-0.6775,10
3617,Carignan,49.6325,5.1681,3
3618,Briscous,43.46,-1.3336,9
3619,Labourse,50.4986,2.68,1
3620,Plouédern,48.4853,-4.2456,5
3621,Wignehies,50.0169,4.0083,1
3622,Venette,49.4156,2.7997,1
3623,Les Epesses,46.8831,-0.9006,10
3624,Saint-Maximin,49.2211,2.4467,7
3625,Le Pouzin,44.7533,4.7478,11
3626,Mardié,47.8869,2.0567,7
3627,Drumettaz,45.6589,5.9372,8
3628,Thiviers,45.4175,0.9214,9
3629,Tourrettes,43.6233,6.7022,0
3630,Molinghem,50.6122,2.4615,1
3631,Gries,48.7547,7.8164,3
3632,Sorèze,43.4528,2.0669,6
3633,Dieuze,48.8122,6.7197,3
3634,Cléguérec,48.1242,-3.0706,5
3635,Rodilhan,43.8267,4.4336,11
3636,Plouvorn,48.5794,-4.0381,5
3637,Batz-sur-Mer,47.2772,-2.4803,5
3638,Champcueil,48.5153,2.4467,7
3639,Auneuil,49.37,1.9969,7
3640,Goderville,49.6461,0.3656,4
3641,Montblanc,43.3964,3.3672,6
3642,Thuré,46.8319,0.4592,10
3643,Donnery,47.9131,2.1042,7
3644,Althen-des-Paluds,44.0047,4.9583,11
3645,Coupvray,48.8919,2.7936,7
3646,Margency,49.0019,2.2894,7
3647,Venarey-les-Laumes,47.5419,4.4453,8
3648,Crevin,47.9372,-1.6617,5
3649,Roissy-en-France,49.0042,2.5181,7
3650,Wassy,48.4989,4.9475,3
3651,Rosières-aux-Salines,48.5922,6.3333,3
3652,Vescovato,42.4942,9.44,0
3653,Rieux,47.5978,-2.1075,5
3654,Lapeyrouse,43.6919,1.5164,6
3655,Fraize,48.1858,7.0014,3
3656,Quintin,48.4036,-2.9094,5
3657,Courville-sur-Eure,48.45,1.2403,7
3658,L’Houmeau,46.1931,-1.1872,10
3659,Chaligny,48.6244,6.0831,3
3660,Mauzé-sur-le-Mignon,46.1953,-0.6711,10
3661,Gémozac,45.569,-0.6757,9
3662,La Fère,49.6617,3.3656,1
3663,Mouzillon,47.1414,-1.2822,10
3664,Angles,46.4086,-1.4033,10
3665,Burbure,50.5386,2.4669,1
3666,Sains-du-Nord,50.0936,4.01,1
3667,Saint-Aignan,47.2686,1.3758,2
3668,Saint-Florent-le-Vieil,47.3614,-1.0164,10
3669,Saint-Saturnin-lès-Apt,43.9442,5.3839,11
3670,Aubais,43.755,4.1478,11
3671,Fourques,43.6931,4.6106,11
3672,Beaumont,46.0947,6.1014,8
3673,Meslay-du-Maine,47.9511,-0.5558,4
3674,Lafrançaise,44.1278,1.2406,6
3675,Chocques,50.5419,2.5731,1
3676,Ponteilla,42.6264,2.8144,6
3677,Arcis-sur-Aube,48.5339,4.1389,7
3678,Pontonx-sur-l’Adour,43.7878,-0.9261,9
3679,Bréviandes,48.2561,4.0956,7
3680,Bessèges,44.2917,4.1006,11
3681,Brax,43.6136,1.2392,6
3682,Saint-Génis-des-Fontaines,42.5417,2.9219,6
3683,Brains,47.1692,-1.7217,10
3684,Ailly-sur-Noye,49.7564,2.3633,1
3685,Malaucène,44.1742,5.1322,11
3686,La Motte,43.4939,6.5353,0
3687,Frontenay-Rohan-Rohan,46.2547,-0.5397,10
3688,Saint-Florent-des-Bois,46.5936,-1.3158,10
3689,Ham-sous-Varsberg,49.1808,6.6475,3
3690,Smarves,46.5111,0.35,10
3691,Les Clouzeaux,46.63,-1.5086,10
3692,Candé,47.5608,-1.0372,10
3693,Saint-Féliu-d’Avall,42.6814,2.7386,6
3694,Bagnols-en-Forêt,43.5378,6.6983,0
3695,Lecelles,50.4708,3.3944,1
3696,Pléchâtel,47.8944,-1.7486,5
3697,Saleux,49.8586,2.2381,1
3698,Sainte-Hélène,44.9656,-0.8842,9
3699,Buchy,49.5853,1.3594,7
3700,Vieux-Thann,47.8019,7.1208,3
3701,Trélivan,48.4331,-2.1175,5
3702,Peyruis,44.0289,5.9403,0
3703,Cour-Cheverny,47.5094,1.4561,7
3704,Argentré,48.0842,-0.6414,4
3705,Saint-Jean-en-Royans,45.0186,5.2922,8
3706,Soulac-sur-Mer,45.5111,-1.1247,10
3707,Buzet-sur-Tarn,43.7789,1.6331,6
3708,Cadillac,44.6361,-0.3186,9
3709,Yvrac,44.8797,-0.4614,9
3710,Bessines-sur-Gartempe,46.1089,1.3683,2
3711,Gorcy,49.5347,5.6847,3
3712,Argentat,45.0933,1.9378,2
3713,Houppeville,49.5125,1.0794,4
3714,Noailles,49.3278,2.2,7
3715,Courchelettes,50.345,3.0592,1
3716,Beaumont-le-Roger,49.08,0.7772,4
3717,Polignac,45.0697,3.8594,11
3718,Sarre-Union,48.9408,7.0886,3
3719,Pont-Aven,47.8556,-3.7472,5
3720,Charolles,46.4344,4.2753,8
3721,Labastidette,43.4614,1.2453,6
3722,Saint-Georges-sur-Eure,48.4175,1.3586,7
3723,La Grande-Paroisse,48.3867,2.9025,7
3724,Les Brouzils,46.8869,-1.3217,10
3725,Saint-Jean-Brévelay,47.845,-2.7222,5
3726,Rozay-en-Brie,48.6833,2.9583,7
3727,Cissé,46.645,0.2278,10
3728,Revigny-sur-Ornain,48.8281,4.9872,3
3729,Pinsaguel,43.5083,1.3894,6
3730,Cailloux-sur-Fontaines,45.8525,4.8747,8
3731,Mareuil sur Lay,46.5344,-1.2178,10
3732,Weitbruch,48.7564,7.7778,3
3733,Vert-le-Petit,48.5519,2.3669,7
3734,Laruscade,45.1078,-0.3408,9
3735,Nouaillé-Maupertuis,46.5086,0.4142,10
3736,Corquilleroy,48.0447,2.6997,7
3737,Trélon,50.0583,4.1028,1
3738,Uzerche,45.4247,1.5633,2
3739,Pont-de-Larn,43.5044,2.4061,6
3740,Bécon-les-Granits,47.5025,-0.8011,10
3741,Valencin,45.6119,5.0147,8
3742,Asnières-sur-Oise,49.1333,2.3561,7
3743,Chasselay,45.8744,4.7725,8
3744,Sainghin-en-Mélantois,50.5869,3.1675,1
3745,Agon-Coutainville,49.0422,-1.5767,4
3746,Le Faouët,48.0331,-3.4914,5
3747,Saint-Coulomb,48.675,-1.9117,5
3748,Combrée,47.7042,-1.0314,10
3749,Brienne-le-Château,48.3917,4.5256,3
3750,Lespinasse,43.7083,1.3858,6
3751,Bignan,47.8792,-2.7744,5
3752,Lalinde,44.8369,0.7381,9
3753,Brem-sur-Mer,46.6047,-1.8314,10
3754,Gouesnach,47.9111,-4.115,5
3755,Saint-André-le-Gaz,45.5489,5.5342,8
3756,Sussargues,43.7117,4.0022,11
3757,Listrac-Médoc,45.0739,-0.7914,9
3758,Anzin-Saint-Aubin,50.3144,2.7444,1
3759,Puy-Guillaume,45.9603,3.4742,2
3760,Chens-sur-Léman,46.3281,6.2686,8
3761,Néoules,43.3111,6.0128,0
3762,Pierres,48.5911,1.5669,7
3763,Cauchy-à-la-Tour,50.5039,2.4514,1
3764,Genech,50.5308,3.2164,1
3765,Saint-Christophe-du-Bois,47.0286,-0.9453,10
3766,Pontcharra-sur-Turdine,45.8742,4.49,8
3767,Sérignan-du-Comtat,44.1892,4.8439,11
3768,Vieux-Charmont,47.5247,6.8389,3
3769,Montréjeau,43.0847,0.5689,9
3770,Ambronay,46.0056,5.3606,8
3771,Roiffieux,45.2267,4.6544,8
3772,Pollionnay,45.7647,4.6611,8
3773,Macheren,49.0997,6.7428,3
3774,Villaines-la-Juhel,48.3444,-0.2797,4
3775,Saint-Martin-de-Londres,43.7908,3.7317,11
3776,Essômes-sur-Marne,49.0294,3.3742,7
3777,Bourron-Marlotte,48.3411,2.7078,7
3778,La Flotte,46.1869,-1.3256,10
3779,Chabris,47.255,1.6533,2
3780,Champlan,48.7086,2.2744,7
3781,Plougasnou,48.6956,-3.7894,5
3782,Aigueperse,46.0225,3.2022,2
3783,Plerguer,48.5267,-1.8472,5
3784,Gesté,47.1806,-1.1108,10
3785,Pabu,48.5875,-3.1361,5
3786,La Guyonnière,46.9656,-1.2497,10
3787,Gondreville,48.6931,5.9606,3
3788,Montignac,45.0664,1.1614,9
3789,Maisse,48.3947,2.3761,7
3790,Saint-Clément,48.2178,3.2928,7
3791,Diémoz,45.5886,5.0942,8
3792,Camiers,50.5661,1.6136,1
3793,Carpiquet,49.1861,-0.4444,4
3794,Villefranque,43.4372,-1.4528,9
3795,Hésingue,47.5761,7.5219,3
3796,Zonza,41.7494,9.1706,0
3797,Ronchamp,47.7003,6.6333,3
3798,Morzine,46.18,6.7092,8
3799,Sérifontaine,49.3533,1.7703,7
3800,Saint-Étienne-de-Fontbellon,44.6008,4.3864,11
3801,Saint-Thibéry,43.3967,3.4167,11
3802,L’Île-d’Olonne,46.5617,-1.7822,10
3803,Labouheyre,44.2125,-0.9192,9
3804,Sainte-Anne-d’Auray,47.7036,-2.9539,5
3805,Mers-les-Bains,50.0672,1.3878,7
3806,Lozanne,45.8572,4.6808,8
3807,Saint-Martin-du-Tertre,49.1067,2.3456,7
3808,Mussidan,45.035,0.3656,9
3809,Nieuil-l’Espoir,46.4822,0.4542,10
3810,Plumelin,47.8617,-2.8881,5
3811,Vulaines-sur-Seine,48.4311,2.7667,7
3812,Saint-Germain-Laval,48.3992,2.9967,7
3813,Saint-Martin-Bellevue,45.9622,6.1486,8
3814,Le Conquet,48.3603,-4.7708,5
3815,Masnières,50.1153,3.2097,1
3816,Toulenne,44.5581,-0.2628,9
3817,Marpent,50.2914,4.0797,1
3818,Portets,44.6969,-0.4242,9
3819,Villenauxe,48.5911,3.5575,7
3820,Dunières,45.2156,4.3447,11
3821,Noyers-sur-Cher,47.2767,1.3997,2
3822,Châteauneuf-du-Rhône,44.4858,4.7167,11
3823,Marmoutier,48.69,7.3811,3
3824,Montois-la-Montagne,49.2175,6.0222,3
3825,Bertrange,49.3106,6.1869,3
3826,Saint-Julien-l’Ars,46.5586,0.5103,10
3827,La Couture,50.5814,2.7119,1
3828,Râches,50.4167,3.1367,1
3829,Fleurbaix,50.6522,2.8328,1
3830,Bernes-sur-Oise,49.1611,2.3006,7
3831,Saint-Nazaire,42.6675,2.9919,6
3832,Cosnes,49.5192,5.7111,3
3833,Ampuis,45.4892,4.81,8
3834,Saint-Thégonnec,48.5211,-3.9467,5
3835,Anet,48.855,1.4394,7
3836,Amancy,46.0742,6.3292,8
3837,Louvigny,49.1578,-0.3919,4
3838,Vendres,43.2694,3.2242,6
3839,Saint-Geours-de-Maremne,43.6872,-1.2292,9
3840,Gometz-le-Châtel,48.6786,2.1386,7
3841,Chanas,45.3183,4.8192,8
3842,Vernou-sur-Brenne,47.4211,0.8456,4
3843,Châtenois-les-Forges,47.5592,6.8483,3
3844,Haspres,50.2583,3.4167,1
3845,Saint-Georges-des-Coteaux,45.7631,-0.7108,10
3846,Péaule,47.5819,-2.3561,5
3847,Beautor,49.6508,3.3447,1
3848,Juigné sur Loire,47.4075,-0.4758,10
3849,Ancerville,48.6358,5.0197,3
3850,Saint-Georges-sur-Cher,47.3253,1.1253,2
3851,Sérézin-du-Rhône,45.6286,4.8239,8
3852,Orcet,45.7036,3.1689,2
3853,Péron,46.19,5.9264,8
3854,Équihen-Plage,50.6769,1.5725,1
3855,La Biolle,45.7561,5.9292,8
3856,Arles-sur-Tech,42.4569,2.6339,6
3857,Neuville-sur-l’Escaut,50.2997,3.3539,1
3858,Ivry-la-Bataille,48.8836,1.4608,7
3859,Villedieu-sur-Indre,46.8464,1.54,2
3860,Pérignat-lès-Sarliève,45.7367,3.1397,2
3861,Saint-Mars-la-Brière,48.0292,0.3728,4
3862,Beaumont-en-Véron,47.1958,0.1861,10
3863,Morsbach,49.1669,6.8708,3
3864,Hanches,48.6025,1.6469,7
3865,Saint-Agnant,45.8722,-0.9614,10
3866,Cloyes-sur-le-Loir,47.9969,1.235,7
3867,Peyrins,45.0931,5.0472,8
3868,Ouzouer-sur-Loire,47.7667,2.4786,7
3869,Œting,49.1736,6.9147,3
3870,Volgelsheim,48.0156,7.5478,3
3871,Ambrières-les-Vallées,48.4022,-0.6306,4
3872,Huttenheim,48.3589,7.5789,3
3873,Athée-sur-Cher,47.3208,0.9156,10
3874,Magné,46.3147,-0.5467,10
3875,Saint-Gervais,46.9019,-1.9983,10
3876,Vémars,49.0697,2.5678,7
3877,Charleval,43.7186,5.2456,11
3878,Chailles,47.5417,1.3103,7
3879,Saint-Molf,47.3914,-2.425,5
3880,Sorigny,47.2417,0.6953,10
3881,Chavanod,45.89,6.0397,8
3882,Les Marches,45.4992,6.0008,8
3883,Châtillon-sur-Thouet,46.6611,-0.2342,10
3884,Rhinau,48.3194,7.7028,3
3885,Pfaffenhoffen,48.8444,7.6108,3
3886,Montigny-sur-Loing,48.3381,2.7428,7
3887,Charquemont,47.2142,6.8217,3
3888,Avord,47.0331,2.6533,2
3889,Scy-Chazelles,49.1136,6.1142,3
3890,Confolens,46.0136,0.6722,10
3891,Névez,47.8194,-3.7925,5
3892,Plumelec,47.8378,-2.6408,5
3893,Périgny,48.695,2.5517,7
3894,Rosselange,49.2583,6.0694,3
3895,Seillans,43.6361,6.6433,0
3896,Guilvinec,47.7953,-4.2839,5
3897,Épouville,49.5625,0.2225,4
3898,La Planche,47.0164,-1.4353,10
3899,Saint-Just-le-Martel,45.8625,1.3878,2
3900,Sare,43.3128,-1.5803,9
3901,Saint-Jouan-des-Guérets,48.5986,-1.9731,5
3902,Gestel,47.8033,-3.4442,5
3903,Avelin,50.54,3.0817,1
3904,Montayral,44.4794,0.9872,9
3905,Piré-sur-Seiche,48.0094,-1.4306,10
3906,La Force,44.8686,0.3753,9
3907,Pommiers,45.9553,4.6925,8
3908,Jard-sur-Mer,46.4164,-1.5767,10
3909,Donzenac,45.2272,1.5239,2
3910,Lans-en-Vercors,45.1281,5.5886,8
3911,Breuil-le-Sec,49.3703,2.4522,7
3912,Ayguesvives,43.4372,1.5969,6
3913,Les Vans,44.4053,4.1319,11
3914,Bras,43.4719,5.9536,0
3915,Damparis,47.0742,5.4131,8
3916,Baldersheim,47.8003,7.3803,3
3917,Vernou-sur-Seine,48.3878,2.8464,7
3918,Villefranche,47.2933,1.77,2
3919,Bort-les-Orgues,45.3997,2.4958,2
3920,Caderousse,44.1028,4.7564,11
3921,Lusignan,46.4347,0.1228,10
3922,Chevilly,48.0289,1.8736,7
3923,Colombier,45.7114,5.1122,8
3924,Criel-sur-Mer,50.0161,1.3175,7
3925,Moult,49.1153,-0.165,4
3926,Vinassan,43.2036,3.0739,6
3927,Corsept,47.2775,-2.0592,5
3928,Drémil-Lafage,43.5969,1.6017,6
3929,Nivolas-Vermelle,45.5567,5.3064,8
3930,Arc-sur-Tille,47.3431,5.1917,8
3931,La Broque,48.4767,7.2161,3
3932,Cattenom,49.4061,6.2436,3
3933,Boussay,47.0442,-1.1864,10
3934,Cellettes,47.5281,1.3806,7
3935,Huriel,46.3731,2.4767,2
3936,Saint-Martin-de-Belleville,45.3803,6.5044,8
3937,Artannes-sur-Indre,47.2733,0.5992,10
3938,La Milesse,48.0647,0.1356,4
3939,Richebourg-Saint-Vaast,50.5792,2.7394,1
3940,Hilsenheim,48.2889,7.5653,3
3941,Foug,48.6842,5.7864,3
3942,Saint-Maurice-de-Lignon,45.2242,4.1389,11
3943,Port-Louis,47.7067,-3.3533,5
3944,Gréoux-les-Bains,43.7583,5.8836,0
3945,Vernosc-lès-Annonay,45.2158,4.7131,8
3946,La Flocellière,46.8322,-0.8608,10
3947,Dorlisheim,48.525,7.4858,3
3948,Venerque,43.4336,1.4439,6
3949,Toucy,47.7364,3.2933,7
3950,Massieux,45.9086,4.8303,8
3951,Lipsheim,48.4914,7.6658,3
3952,Balaruc-le-Vieux,43.4603,3.6847,11
3953,Saint-Herblon,47.4083,-1.0958,10
3954,Fontaine-la-Mallet,49.5364,0.1444,4
3955,Saint-Drézéry,43.7333,3.9822,11
3956,Andard,47.4569,-0.3969,10
3957,Maillane,43.8328,4.7819,11
3958,Régusse,43.6553,6.1319,0
3959,Noyen-sur-Sarthe,47.8731,-0.0989,4
3960,Longueil-Annel,49.4678,2.8636,1
3961,Mudaison,43.6464,4.0394,11
3962,Wahagnies,50.4856,3.0358,1
3963,Roézé-sur-Sarthe,47.8958,0.0669,4
3964,Civray,46.1481,0.2953,10
